Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
DILTIAZEM ER ,DILTIAZEM HCL ,136031,1011173,1673872,44093162.84,267900,  ,904122,1525944,40065623.81,  ,241362,N ,N ,N ,N 
DILTIAZEM HCL ,DILTIAZEM HCL ,131168,993379,1460524.1,19794608.56,226542,  ,867745,1293228.7,17492454.01,  ,199503,N ,N ,N ,N 
DILTZAC ER ,DILTIAZEM HCL ,87,268,323,9519.03,82,  ,226,273,7648.19,# ,,N ,N ,N ,N 
DIMENHYDRINATE ,DIMENHYDRINATE ,11,16,18,1456.76,16,# ,,,,# ,,N ,N ,N ,N 
DIOVAN ,VALSARTAN ,101301,654532,957710.4,165443521.78,195079,  ,574696,847726.1,146480544.12,  ,170764,N ,N ,N ,N 
DIOVAN HCT ,VALSARTAN/HYDROCHLOROTHIAZIDE ,11106,51678,84119.5,17470756.56,11126,  ,47557,78008.7,16177861.59,  ,10189,N ,N ,N ,N 
DIPENTUM ,OLSALAZINE SODIUM ,652,3102,4713.1,5711073.01,582,  ,2722,4277.8,5064063.27,  ,521,N ,N ,N ,N 
DIPHENHYDRAMINE HCL ,DIPHENHYDRAMINE HCL ,8142,35539,35973.6,677910.88,13563,  ,13960,14135,126945.89,  ,7542,N ,N ,Y ,N 
DIPHENOXYLATE-ATROPINE ,DIPHENOXYLATE HCL/ATROPINE ,154727,885329,948172,25619675.13,386069,  ,681130,735874.5,19424008.58,  ,308641,N ,N ,N ,N 
DIPHTHERIA-TETANUS TOXOIDS-PED ,"TETANUS,DIPHTHERIA TOXD PED/PF ",96,105,105,7144.33,105,  ,91,91,6255.61,  ,91,N ,N ,N ,N 
DIPROLENE ,BETAMETHASONE/PROPYLENE GLYC ,175,343,396.8,70720.08,167,  ,295,343.8,57166.77,  ,147,N ,N ,N ,N 
DIPROLENE AF ,BETAMETHASONE/PROPYLENE GLYC ,142,252,303.8,51606.85,139,  ,227,277.5,47056.38,  ,125,N ,N ,N ,N 
DIPYRIDAMOLE ,DIPYRIDAMOLE ,14710,66385,97638.2,2158138.26,16134,  ,58603,87930.9,1928420.48,  ,14271,N ,N ,Y ,N 
DISALCID ,SALSALATE ,35,63,137,35276.15,34,# ,,,,# ,,N ,N ,N ,N 
DISKETS ,METHADONE HCL ,,33,33,607.87,,* ,,,,* ,,Y ,N ,N ,N 
DISOPYRAMIDE PHOSPHATE ,DISOPYRAMIDE PHOSPHATE ,4621,24410,37752.5,2256224.04,4557,  ,22099,34480.9,2048545.53,  ,4125,N ,N ,Y ,N 
DISULFIRAM ,DISULFIRAM ,7975,27770,32859.1,2684557.24,7842,  ,9424,12568.6,967577.58,  ,3162,N ,N ,N ,N 
DITROPAN XL ,OXYBUTYNIN CHLORIDE ,833,3102,4958,1068751.90,751,  ,2102,3533.6,709634.66,  ,559,N ,N ,N ,N 
DIURIL ,CHLOROTHIAZIDE ,32,79,97.6,4878.53,27,  ,32,42.6,1849.91,  ,14,N ,N ,N ,N 
DIVALPROEX SODIUM ,DIVALPROEX SODIUM ,150222,2978470,3289209.4,128870894.11,408231,  ,1541895,1715117.8,69049051.79,  ,218838,N ,N ,N ,N 
DIVALPROEX SODIUM ER ,DIVALPROEX SODIUM ,109666,2006594,2246551.3,300305543.48,272409,  ,579069,695339.5,73573811.56,  ,89860,N ,N ,N ,N 
DIVIGEL ,ESTRADIOL ,2170,9594,13654.3,1393780.51,2504,  ,6832,10226.6,1023773.40,  ,1816,N ,N ,Y ,N 
DOBUTAMINE HCL ,DOBUTAMINE HCL ,52,517,517,38924.68,44,  ,387,387,25729.16,  ,29,N ,N ,N ,N 
DOBUTAMINE HCL IN DEXTROSE ,DOBUTAMINE HCL/D5W ,66,757,757,93549.34,50,  ,470,470,60794.67,  ,32,N ,N ,N ,N 
DOCETAXEL ,DOCETAXEL ,222,1748,1762.2,2731796.64,456,  ,1471,1483,2251955.75,  ,376,N ,N ,N ,N 
DOLOPHINE HCL ,METHADONE HCL ,26,81,81,9298.84,21,  ,69,69,8455.84,# ,,Y ,N ,N ,N 
DONEPEZIL HCL ,DONEPEZIL HCL ,232786,8565660,11254002,178042867.31,1369284,  ,8208419,10823976.8,170777635.45,  ,1316374,N ,N ,N ,N 
DONEPEZIL HCL ODT ,DONEPEZIL HCL ,12663,68023,86661.9,2622963.43,15340,  ,65353,83514.1,2509112.21,  ,14789,N ,N ,N ,N 
DOPAMINE HCL ,DOPAMINE HCL ,,23,23,650.97,,* ,,,,* ,,N ,N ,N ,N 
DORIBAX ,DORIPENEM ,218,977,977,531928.99,266,  ,736,736,374890.62,  ,199,N ,Y ,N ,N 
DORYX ,DOXYCYCLINE HYCLATE ,342,622,693.1,488547.08,362,  ,436,498.1,330567.89,  ,279,N ,Y ,N ,N 
DORZOLAMIDE HCL ,DORZOLAMIDE HCL ,44489,695135,1069639.3,17033316.84,183536,  ,650151,1006148.5,15982011.85,  ,171613,N ,N ,N ,N 
DORZOLAMIDE-TIMOLOL ,DORZOLAMIDE HCL/TIMOLOL MALEAT ,65956,1765468,2854029.5,46249183.13,433439,  ,1653552,2687090.8,43330238.19,  ,406135,N ,N ,N ,N 
DOVONEX ,CALCIPOTRIENE ,321,807,880.9,879902.69,300,  ,506,567.4,556024.97,  ,205,N ,N ,N ,N 
DOXAZOSIN MESYLATE ,DOXAZOSIN MESYLATE ,185963,3017495,5353458.5,101645302.91,583529,  ,2701975,4912514.5,92789538.00,  ,528193,N ,N ,N ,N 
DOXEPIN HCL ,DOXEPIN HCL ,101854,949280,1228763.8,29972930.40,184300,  ,501747,718190.2,16107959.08,  ,99908,N ,N ,Y ,N 
DOXERCALCIFEROL ,DOXERCALCIFEROL ,2399,14966,22717.3,12066921.49,3004,  ,12731,19820,10187606.09,  ,2564,N ,N ,N ,N 
DOXIL ,DOXORUBICIN HCL PEG-LIPOSOMAL ,17,75,75,244551.23,19,# ,,,,# ,,N ,N ,N ,N 
DOXORUBICIN HCL ,DOXORUBICIN HCL ,146,654,656.1,53008.02,215,  ,553,553.4,42649.07,  ,177,N ,N ,N ,N 
DOXORUBICIN HCL LIPOSOME ,DOXORUBICIN HCL PEG-LIPOSOMAL ,47,166,168.8,571588.09,56,  ,152,154.8,537424.42,# ,,N ,N ,N ,N 
DOXY 100 ,DOXYCYCLINE HYCLATE ,390,1753,1753,357488.88,454,  ,846,846,160158.76,  ,308,N ,Y ,N ,N 
DOXYCYCLINE HYCLATE ,DOXYCYCLINE HYCLATE ,395365,3050368,3324228.9,183068742.16,1988105,  ,2406708,2651338.3,141586100.58,  ,1587376,N ,Y ,N ,N 
DOXYCYCLINE IR-DR ,DOXYCYCLINE MONOHYDRATE ,1873,5069,6822.2,3536887.65,2115,  ,4560,6176.1,3192432.18,  ,1916,N ,N ,N ,N 
DOXYCYCLINE MONOHYDRATE ,DOXYCYCLINE MONOHYDRATE ,162050,689008,755448.5,18336571.62,500624,  ,547343,606304.9,14399715.33,  ,401898,N ,Y ,N ,N 
DRITHOCREME HP ,ANTHRALIN ,29,53,53,6224.60,28,  ,38,38,4494.55,# ,,N ,N ,N ,N 
DRONABINOL ,DRONABINOL ,29995,137376,141153.7,49500775.62,41337,  ,75454,77753.9,19826151.95,  ,28311,N ,N ,N ,N 
DROSPIRENONE-ETHINYL ESTRADIOL ,ETHINYL ESTRADIOL/DROSPIRENONE ,316,1147,1575.3,80313.62,296,  ,12,12,542.61,* ,,N ,N ,N ,N 
DROXIA ,HYDROXYUREA ,557,2653,3394.2,116937.94,549,  ,2263,2936.4,97050.49,  ,442,N ,N ,N ,N 
DUAC ,CLINDAMYCIN PHOS/BENZOYL PEROX ,34,68,70,19854.27,33,  ,38,40,11199.74,  ,20,N ,N ,N ,N 
DUAVEE ,"ESTROGENS,CONJ/BAZEDOXIFENE ",1230,4858,6475.9,840599.35,1431,  ,3065,4267.4,549894.51,  ,878,N ,N ,Y ,N 
DUET DHA 400 ,PNV106/IRON/FA/OM3/DHA/EPA ,,34,41,5646.05,,  ,17,19,2677.69,* ,,N ,N ,N ,N 
DUET DHA BALANCED ,PNV117/IRON/FA/OM3/DHA/EPA ,,16,21,2273.11,,* ,,,,* ,,N ,N ,N ,N 
DUETACT ,PIOGLITAZONE HCL/GLIMEPIRIDE ,97,376,507,243259.51,84,  ,338,451,215387.58,# ,,N ,N ,N ,N 
DUEXIS ,IBUPROFEN/FAMOTIDINE ,4198,15214,16691.1,20944081.51,6809,  ,9574,10726.4,13221964.49,  ,4535,N ,N ,N ,N 
DULERA ,MOMETASONE/FORMOTEROL ,87514,723083,959184.4,230335734.83,210387,  ,550158,751886.1,179077597.66,  ,162615,N ,N ,N ,N 
DULOXETINE HCL ,DULOXETINE HCL ,292752,7886360,10350509.1,746334492.31,1290116,  ,4709129,6477585.4,446860454.50,  ,806593,N ,N ,N ,N 
DUONEB ,IPRATROPIUM/ALBUTEROL SULFATE ,25,32,32,345.71,26,# ,,,,# ,,N ,N ,N ,N 
DURAGESIC ,FENTANYL ,3741,22840,23374.6,29142852.46,2705,  ,7808,8159.4,8778277.89,  ,1027,Y ,N ,N ,N 
DURAMORPH ,MORPHINE SULFATE/PF ,11,27,27,1011.74,,# ,,,,# ,,Y ,N ,N ,N 
DUREZOL ,DIFLUPREDNATE ,22608,583841,633894.9,90923712.42,379548,  ,539719,586051.4,83897941.57,  ,354893,N ,N ,N ,N 
DUTASTERIDE ,DUTASTERIDE ,49690,138705,250463.2,28886280.58,99041,  ,132061,241016.8,27775199.46,  ,94882,N ,N ,N ,N 
DUTASTERIDE-TAMSULOSIN ,DUTASTERIDE/TAMSULOSIN HCL ,5848,8253,14980.8,2002224.94,7765,  ,7779,14297.7,1910170.91,  ,7326,N ,N ,N ,N 
DUTOPROL ,METOPROLOL SUCCINATE/HCTZ ,622,1936,3204.5,409415.50,599,  ,1783,3029.3,386740.97,  ,540,N ,N ,N ,N 
DYAZIDE ,TRIAMTERENE/HYDROCHLOROTHIAZID ,2538,10353,18185.1,934800.89,2310,  ,9963,17614.5,901484.77,  ,2231,N ,N ,N ,N 
DYMISTA ,AZELASTINE/FLUTICASONE ,24503,126201,153927.4,24974340.20,55093,  ,110000,134960.3,21865531.01,  ,48652,N ,N ,N ,N 
DYRENIUM ,TRIAMTERENE ,3872,16291,25339.5,6206327.04,3626,  ,13860,22194.2,5277720.63,  ,3142,N ,N ,N ,N 
DYSPORT ,ABOBOTULINUMTOXINA ,39,214,397,264795.56,82,  ,93,194.4,91537.13,  ,37,N ,N ,N ,N 
E.E.S. 200 ,ERYTHROMYCIN ETHYLSUCCINATE ,1501,8899,9008.4,5738447.15,1604,  ,4905,4966.5,2830269.91,  ,876,N ,Y ,N ,N 
E.E.S. 400 ,ERYTHROMYCIN ETHYLSUCCINATE ,1511,2626,2714.3,687454.56,1697,  ,1853,1920.9,408242.09,  ,1306,N ,Y ,N ,N 
EASY COMFORT INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",1771,8068,10180,361892.72,2289,  ,5676,7316.7,255665.80,  ,1626,N ,N ,N ,N 
EASY COMFORT INSULIN SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",1207,4766,6319.8,228082.34,1419,  ,3023,4057.6,143323.40,  ,936,N ,N ,N ,N 
EASY COMFORT PEN NEEDLES ,"PEN NEEDLE, DIABETIC ",6430,37022,50146.8,1958990.66,10900,  ,24371,33656.1,1277119.52,  ,7287,N ,N ,N ,N 
EASY TOUCH ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",4755,15016,20190.7,316698.67,5453,  ,10846,14935,225140.43,  ,3985,N ,N ,N ,N 
EASY TOUCH ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",12972,55301,74512,1191639.33,17486,  ,40460,55396,847999.96,  ,12578,N ,N ,N ,N 
EASY TOUCH ,"SYRINGE AND NEEDLE,INSULIN,1ML ",5986,20578,28367.6,452799.72,6971,  ,12861,18073,270471.43,  ,4413,N ,N ,N ,N 
EASY TOUCH ALCOHOL PREP PADS ,ALCOHOL ANTISEPTIC PADS ,6606,44679,59689.2,205678.19,12477,  ,34202,47147.3,157249.88,  ,9688,N ,N ,N ,N 
EASY TOUCH INSULIN SAFETY ,"SYRINGE,NEEDLE,INSULN,SAFE,1ML ",168,976,1018.7,28191.95,260,  ,656,693,19099.49,  ,201,N ,N ,N ,N 
EASY TOUCH INSULIN SAFETY ,"SYRINGE,NEEDLE,INSULN,SF 0.5ML ",265,1093,1198.3,31904.78,332,  ,863,952.7,25705.63,  ,256,N ,N ,N ,N 
EASY TOUCH INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",443,1229,1526.6,25960.32,454,  ,874,1104.6,18023.26,  ,319,N ,N ,N ,N 
EASY TOUCH INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",1082,3200,4059.4,70028.98,1146,  ,2190,2834.6,45367.96,  ,770,N ,N ,N ,N 
EASY TOUCH INSULIN SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",1296,3956,4989.3,90681.67,1320,  ,2354,3053.4,52452.15,  ,813,N ,N ,N ,N 
EASY TOUCH PEN NEEDLE ,"PEN NEEDLE, DIABETIC ",29431,143319,205188.3,3829590.65,45805,  ,95393,141652.5,2485924.27,  ,31090,N ,N ,N ,N 
EASY-TOUCH INSULIN SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",8122,30033,40202.4,690429.31,9835,  ,18965,26354.7,425618.80,  ,6367,N ,N ,N ,N 
EC-NAPROSYN ,NAPROXEN ,66,159,230,31500.49,64,  ,120,181,24660.54,  ,46,N ,N ,N ,N 
ECLIPSE SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",18,26,70.1,1056.67,18,# ,,,,# ,,N ,N ,N ,N 
ECONAZOLE NITRATE ,ECONAZOLE NITRATE ,63215,541427,562850.1,118570214.50,288981,  ,434521,453589.4,95451952.62,  ,240555,N ,N ,N ,N 
ED-SPAZ ,HYOSCYAMINE SULFATE ,12,19,19,335.18,12,# ,,,,# ,,N ,N ,N ,N 
EDARBI ,AZILSARTAN MEDOXOMIL ,8320,53893,79827.1,11851904.68,11096,  ,49207,73595.2,10916992.31,  ,10093,N ,N ,N ,N 
EDARBYCLOR ,AZILSARTAN MED/CHLORTHALIDONE ,7848,55804,79465.2,11565845.05,11095,  ,49587,71483.1,10383292.65,  ,9837,N ,N ,N ,N 
EDECRIN ,ETHACRYNIC ACID ,6150,25390,33968.3,33913291.00,5720,  ,22607,30555.1,29135099.77,  ,5169,N ,N ,N ,N 
EDLUAR ,ZOLPIDEM TARTRATE ,651,2899,3499.9,1140648.38,642,  ,1889,2403.4,764399.42,  ,451,N ,N ,Y ,N 
EDURANT ,RILPIVIRINE HCL ,1939,20885,21863.1,18168196.82,2837,  ,5741,6196.3,5117194.39,  ,766,N ,N ,N ,N 
EFFER-K ,POTASSIUM BICARBONATE/CIT AC ,1215,2951,4240.2,68794.26,1217,  ,2589,3770.2,60609.16,  ,1043,N ,N ,N ,N 
EFFEXOR XR ,VENLAFAXINE HCL ,8555,50069,67873.9,25636100.09,7384,  ,29645,42669,15035827.92,  ,4676,N ,N ,N ,N 
EFFIENT ,PRASUGREL HCL ,51366,469201,652276.7,201822115.35,93595,  ,368076,521682.4,160869114.61,  ,74636,N ,N ,N ,N 
EFUDEX ,FLUOROURACIL ,260,308,328.6,100518.50,284,  ,288,308.3,95576.56,  ,265,N ,N ,N ,N 
EGRIFTA ,TESAMORELIN ACETATE ,350,3231,3384.4,12023632.44,537,  ,521,548,1940459.20,  ,91,N ,N ,N ,N 
ELAPRASE ,IDURSULFASE ,,73,73,4313699.16,,  ,,,0.00,  ,,N ,N ,N ,N 
ELDEPRYL ,SELEGILINE HCL ,,14,14,1820.14,,  ,14,14,1820.14,* ,,N ,N ,N ,N 
ELELYSO ,TALIGLUCERASE ALFA ,12,105,105,3257901.88,,  ,55,55,1696324.94,* ,,N ,N ,N ,N 
ELENZAPATCH ,LIDOCAINE HCL/MENTHOL ,12,12,12,21283.08,12,* ,,,,* ,,N ,N ,N ,N 
ELESTAT ,EPINASTINE HCL ,208,544,664.1,118966.70,206,  ,459,571.1,104345.70,  ,175,N ,N ,N ,N 
ELESTRIN ,ESTRADIOL ,801,2491,3382.3,462475.21,917,  ,1678,2427.8,319901.02,  ,667,N ,N ,Y ,N 
ELIDEL ,PIMECROLIMUS ,16414,48207,50926.5,21869395.07,27328,  ,35020,37200.9,15598709.58,  ,21601,N ,N ,N ,N 
ELIGARD ,LEUPROLIDE ACETATE ,366,1046,2232.1,1468724.62,480,  ,957,2116.2,1400422.64,  ,456,N ,N ,N ,N 
ELIMITE ,PERMETHRIN ,462,571,577.4,49152.45,495,  ,489,494.4,42449.09,  ,421,N ,N ,N ,N 
ELINEST ,NORGESTREL-ETHINYL ESTRADIOL ,871,4068,4972.3,93037.36,771,  ,25,25,503.54,* ,,N ,N ,N ,N 
ELIPHOS ,CALCIUM ACETATE ,1092,5719,13799.9,745773.31,2647,  ,4104,9945.6,494142.93,  ,1876,N ,N ,N ,N 
ELIQUIS ,APIXABAN ,160679,2400747,3108882.6,939236674.49,481452,  ,2262299,2948600.7,890860335.90,  ,450051,N ,N ,N ,N 
ELITE-OB ,"IRON,CARBONYL/FA/MULTIVIT-MIN ",105,265,445.4,16789.19,100,  ,96,171.7,7035.39,  ,35,N ,N ,N ,N 
ELIXOPHYLLIN ,THEOPHYLLINE ANHYDROUS ,393,1993,2043.5,325241.96,416,  ,1569,1610.9,240279.23,  ,335,N ,N ,N ,N 
ELLA ,ULIPRISTAL ACETATE ,88,114,114,5126.87,92,  ,,,0.00,  ,,N ,N ,N ,N 
ELLENCE ,EPIRUBICIN HCL ,,20,20,2225.34,,  ,20,20,2225.34,* ,,N ,N ,N ,N 
ELMIRON ,PENTOSAN POLYSULFATE SODIUM ,15506,112126,149945.9,85079009.20,23998,  ,79244,109684,60385516.59,  ,17325,N ,N ,N ,N 
ELOCON ,MOMETASONE FUROATE ,521,868,1075.6,101076.21,519,  ,764,963.6,89539.88,  ,461,N ,N ,N ,N 
EMADINE ,EMEDASTINE DIFUMARATE ,52,91,117,13312.14,50,  ,80,105.3,11792.66,# ,,N ,N ,N ,N 
EMBEDA ,MORPHINE SULFATE/NALTREXONE ,1218,3800,3825.3,1832200.15,1663,  ,1194,1207.9,500949.44,  ,520,Y ,N ,N ,N 
EMCYT ,ESTRAMUSTINE PHOSPHATE SODIUM ,73,339,364.6,260558.12,114,  ,325,349.7,253831.71,# ,,N ,N ,N ,N 
EMEND ,APREPITANT ,2267,14941,15039.7,9328582.42,5556,  ,12268,12347.5,7511007.21,  ,4542,N ,N ,N ,N 
EMEND ,FOSAPREPITANT DIMEGLUMINE ,114,891,900.4,360629.54,275,  ,733,742.2,300038.38,  ,219,N ,N ,N ,N 
EMLA ,LIDOCAINE/PRILOCAINE ,49,121,133.8,13841.86,53,  ,55,67.8,8121.75,  ,37,N ,N ,N ,N 
EMOQUETTE ,DESOGESTREL-ETHINYL ESTRADIOL ,504,2380,2970.1,48291.09,463,  ,17,20.6,306.52,* ,,N ,N ,N ,N 
EMSAM ,SELEGILINE ,1363,7100,7991.1,10489798.99,1304,  ,3533,4157.7,5370973.19,  ,671,N ,N ,N ,N 
EMTRIVA ,EMTRICITABINE ,2940,27771,30552.1,12821690.14,3598,  ,7617,8748.3,3865971.06,  ,975,N ,N ,N ,N 
ENABLEX ,DARIFENACIN HYDROBROMIDE ,23325,130699,189123.9,46896058.87,27882,  ,113487,167525.9,41217177.24,  ,24568,N ,N ,N ,N 
ENALAPRIL MALEATE ,ENALAPRIL MALEATE ,216357,4323417,7445181.8,124577309.73,798309,  ,3605310,6402736.7,107179460.09,  ,678914,N ,N ,N ,N 
ENALAPRIL-HYDROCHLOROTHIAZIDE ,ENALAPRIL/HYDROCHLOROTHIAZIDE ,39888,261313,488667.9,3755219.75,52227,  ,223740,432532.5,3308600.76,  ,45586,N ,N ,N ,N 
ENALAPRILAT ,ENALAPRILAT DIHYDRATE ,11,17,17,7478.49,11,* ,,,,* ,,N ,N ,N ,N 
ENBRACE HR ,PRENATAL #92/IRON/FA #8/PS-DHA ,15,26,26,2841.33,18,  ,14,14,1534.41,* ,,N ,N ,N ,N 
ENBREL ,ETANERCEPT ,15626,365593,415208.1,1384874612.50,51070,  ,241077,280383.3,927310565.85,  ,33141,N ,N ,N ,N 
ENDOCET ,OXYCODONE HCL/ACETAMINOPHEN ,80850,386677,389383,26550248.62,133385,  ,180530,182413.5,11319509.53,  ,73145,Y ,N ,N ,N 
ENDODAN ,OXYCODONE HCL/ASPIRIN ,19,41,41,2814.38,17,# ,,,,# ,,Y ,N ,N ,N 
ENDOMETRIN ,"PROGESTERONE,MICRONIZED ",26,41,52.3,16367.57,25,* ,,,,* ,,N ,N ,N ,N 
ENGERIX-B ADULT ,HEPATITIS B VIRUS VACCINE/PF ,1036,2654,2670,161174.83,1648,  ,2077,2085,122534.23,  ,1299,N ,N ,N ,N 
ENGERIX-B PEDIATRIC-ADOLESCENT ,HEPATITIS B VIRUS VACCINE/PF ,37,54,54,2930.70,42,# ,,,,# ,,N ,N ,N ,N 
ENJUVIA ,"ESTROGENS,CONJ.,SYNTHETIC B ",1800,5513,8054.6,631683.86,1801,  ,4028,6197.4,471932.68,  ,1371,N ,N ,Y ,N 
ENOXAPARIN SODIUM ,ENOXAPARIN SODIUM ,193012,810387,817948.3,316358534.30,406845,  ,636160,641656.6,229972226.65,  ,329318,N ,N ,N ,N 
ENPRESSE ,LEVONORGESTREL-ETHIN ESTRADIOL ,687,4011,4724.4,89216.65,596,  ,,,0.00,  ,,N ,N ,N ,N 
ENSKYCE ,DESOGESTREL-ETHINYL ESTRADIOL ,621,2617,3527.4,43966.81,548,  ,18,25.2,304.04,* ,,N ,N ,N ,N 
ENTACAPONE ,ENTACAPONE ,15103,173240,214558.4,53022478.95,24864,  ,156404,193952.7,47060761.80,  ,22406,N ,N ,N ,N 
ENTECAVIR ,ENTECAVIR ,6586,58361,70654.6,59393929.18,8934,  ,37774,48031.2,40460608.64,  ,5988,N ,N ,N ,N 
ENTOCORT EC ,BUDESONIDE ,438,1688,1957.7,3117790.77,413,  ,1265,1503.4,2358545.06,  ,311,N ,N ,N ,N 
ENTRESTO ,SACUBITRIL/VALSARTAN ,2252,7290,9095.6,3235696.31,3739,  ,5737,7311.3,2579138.57,  ,2938,N ,N ,N ,N 
ENTYVIO ,VEDOLIZUMAB ,279,1125,1455.5,6411865.96,317,  ,492,639.4,2753285.07,  ,132,N ,N ,N ,N 
ENULOSE ,LACTULOSE ,16732,164426,166157.7,2691717.45,34646,  ,119175,120534.8,1867947.36,  ,26973,N ,N ,N ,N 
EPANED ,ENALAPRIL MALEATE ,83,247,278.4,137371.54,64,  ,50,58.2,32105.32,  ,18,N ,N ,N ,N 
EPIDUO ,ADAPALENE/BENZOYL PEROXIDE ,1275,2471,2654.6,843776.74,1362,  ,701,794.6,229119.17,  ,478,N ,N ,N ,N 
EPIDUO FORTE ,ADAPALENE/BENZOYL PEROXIDE ,36,41,43.5,17252.33,37,  ,14,14.5,5644.89,  ,14,N ,N ,N ,N 
EPIFOAM ,HYDROCORTISONE/PRAMOXINE ,100,176,188,15641.06,101,  ,151,161,12273.82,  ,81,N ,N ,N ,N 
EPINASTINE HCL ,EPINASTINE HCL ,8433,42798,49527.7,2960497.08,17055,  ,37142,43202.5,2579781.79,  ,14995,N ,N ,N ,N 
EPINEPHRINE ,EPINEPHRINE ,12628,16941,17698.8,4245228.31,15327,  ,12241,12877,3017757.01,  ,11335,N ,N ,N ,N 
EPINEPHRINE ,EPINEPHRINE HCL/PF ,42,73,73,1553.94,65,# ,,,,# ,,N ,N ,N ,N 
EPIPEN 2-PAK ,EPINEPHRINE ,118448,258809,269730.8,120552947.02,224742,  ,160136,168545.4,74262570.27,  ,148070,N ,N ,N ,N 
EPIPEN JR 2-PAK ,EPINEPHRINE ,2045,2496,2626.5,1183731.78,2180,  ,1703,1813.5,801425.69,  ,1548,N ,N ,N ,N 
EPIRUBICIN HCL ,EPIRUBICIN HCL ,17,48,48,7590.06,18,# ,,,,# ,,N ,N ,N ,N 
EPITOL ,CARBAMAZEPINE ,21740,106396,143281.6,6605035.04,22514,  ,49318,73941.1,3110969.23,  ,11596,N ,N ,N ,N 
EPIVIR ,LAMIVUDINE ,1684,9130,10261.8,1410840.05,1815,  ,2631,2999,460798.34,  ,516,N ,N ,N ,N 
EPIVIR HBV ,LAMIVUDINE ,511,1909,2270.1,714556.61,502,  ,805,1034,367414.34,  ,226,N ,N ,N ,N 
EPLERENONE ,EPLERENONE ,24154,165047,289800.4,22547395.47,33566,  ,143408,257555.4,19842646.63,  ,29375,N ,N ,N ,N 
EPOGEN ,EPOETIN ALFA ,2543,10261,10953.7,6408037.66,3012,  ,8831,9434.9,5385523.10,  ,2552,N ,N ,N ,N 
EPROSARTAN MESYLATE ,EPROSARTAN MESYLATE ,679,2043,4076.2,317255.06,640,  ,1954,3937.2,306709.90,  ,617,N ,N ,N ,N 
EPZICOM ,ABACAVIR SULFATE/LAMIVUDINE ,7447,173522,180974,210533103.02,20785,  ,49250,52953.4,61159801.57,  ,5927,N ,N ,N ,N 
EQUETRO ,CARBAMAZEPINE ,872,7361,8355.3,2027411.46,1119,  ,1438,1857.9,428629.24,  ,229,N ,N ,N ,N 
ERAXIS (WATER DILUENT) ,ANIDULAFUNGIN ,97,345,345,346585.98,95,  ,194,194,196231.69,  ,57,N ,N ,N ,N 
ERBITUX ,CETUXIMAB ,102,628,630.8,4558188.39,147,  ,471,473.6,3367883.98,  ,111,N ,N ,N ,N 
ERGOLOID MESYLATES ,ERGOLOID MESYLATES ,312,1213,1660,879807.58,315,  ,980,1395.4,732696.71,  ,262,N ,N ,Y ,N 
ERIVEDGE ,VISMODEGIB ,1206,6817,7098,67605066.47,1545,  ,5800,6060,57602545.98,  ,1361,N ,N ,N ,N 
ERRIN ,NORETHINDRONE ,1556,5680,7411.6,116574.67,1471,  ,198,335.3,4571.86,  ,63,N ,N ,N ,N 
ERTACZO ,SERTACONAZOLE NITRATE ,682,1185,1336.9,810561.42,760,  ,1093,1232.9,744867.72,  ,698,N ,N ,N ,N 
ERY ,ERYTHROMYCIN BASE/ETHANOL ,980,2833,3392.2,214009.62,1156,  ,1538,1979.5,118857.63,  ,723,N ,N ,N ,N 
ERY-TAB ,ERYTHROMYCIN BASE ,11894,24118,26952.7,6532452.55,13499,  ,16667,18842,4096623.97,  ,10007,N ,Y ,N ,N 
ERYGEL ,ERYTHROMYCIN BASE/ETHANOL ,418,697,712.7,143314.22,426,  ,366,379.7,73470.18,  ,268,N ,N ,N ,N 
ERYPED 200 ,ERYTHROMYCIN ETHYLSUCCINATE ,1303,5298,5495.2,4066677.80,1483,  ,2803,2928.4,2049972.90,  ,827,N ,Y ,N ,N 
ERYPED 400 ,ERYTHROMYCIN ETHYLSUCCINATE ,602,2558,2604.4,2656798.23,617,  ,1276,1296,1162616.05,  ,340,N ,Y ,N ,N 
ERYTHROCIN LACTOBIONATE ,ERYTHROMYCIN LACTOBIONATE ,20,136,136,99796.25,23,  ,35,35,14628.62,  ,12,N ,Y ,N ,N 
