Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
COMPLERA ,EMTRICITAB/RILPIVIRINE/TENOFOV ,3561,42522,43981.2,86740928.67,6087,  ,6803,7296.8,14255664.24,  ,954,N ,N ,N ,N 
COMPLETE NATAL DHA ,PNV2/IRON B-G SUC-P/FA/OMEGA-3 ,34,64,82,1839.31,33,* ,,,,* ,,N ,N ,N ,N 
COMPLETENATE ,PNV #14/FERROUS FUM/FOLIC ACID ,67,141,205.3,3450.84,71,  ,41,69,1019.31,  ,19,N ,N ,N ,N 
COMPRO ,PROCHLORPERAZINE MALEATE ,12686,26303,26402.8,1640130.71,20840,  ,20834,20867.8,1170058.94,  ,17364,N ,N ,N ,N 
COMTAN ,ENTACAPONE ,4199,22551,26282.7,10295579.60,5137,  ,20245,23592.5,9046339.52,  ,4598,N ,N ,N ,N 
COMVAX ,HEP B VACCINE/HIB CONJ-MENG/PF ,19,25,25,2013.45,19,# ,,,,# ,,N ,N ,N ,N 
CONCEPT DHA ,PNV#16/IRON FUM & PS/FA/OM-3 ,112,317,365.4,10289.68,112,  ,63,81,2392.31,  ,14,N ,N ,N ,N 
CONCEPT OB ,PNV NO.15/IRON FUM & PS CMP/FA ,22,49,57,1464.88,20,* ,,,,* ,,N ,N ,N ,N 
CONCERTA ,METHYLPHENIDATE HCL ,1595,6417,6946.4,1898640.07,1297,  ,1366,1606.2,416655.97,  ,311,N ,N ,N ,N 
CONDYLOX ,PODOFILOX ,1542,2223,2255.9,848394.54,1567,  ,882,898.9,308733.74,  ,656,N ,N ,N ,N 
CONSTULOSE ,LACTULOSE ,9148,30926,32277.7,694954.48,12082,  ,20630,21547,433878.99,  ,8432,N ,N ,N ,N 
CONZIP ,TRAMADOL HCL ,542,1737,1991.4,477964.81,786,  ,1214,1449.4,338997.54,  ,569,Y ,N ,N ,N 
COPAXONE ,GLATIRAMER ACETATE ,10806,224143,237405.1,1120378291.30,27423,  ,63206,68797.4,324767227.77,  ,7462,N ,N ,N ,N 
COPEGUS ,RIBAVIRIN ,,29,29,58824.79,,  ,17,17,32896.92,* ,,N ,N ,N ,N 
CORDARONE ,AMIODARONE HCL ,205,854,1283.7,167562.47,176,  ,818,1233.7,160204.23,# ,,N ,N ,N ,N 
CORDRAN ,FLURANDRENOLIDE ,7129,19193,20323.2,6785590.04,11438,  ,15671,16675.9,5485740.25,  ,9724,N ,N ,N ,N 
COREG ,CARVEDILOL ,4141,18699,29078.9,4319123.79,3692,  ,16409,25732.2,3792909.32,  ,3262,N ,N ,N ,N 
COREG CR ,CARVEDILOL PHOSPHATE ,39821,282899,464155.6,67254820.71,53796,  ,250687,419347.3,60553367.02,  ,47798,N ,N ,N ,N 
CORGARD ,NADOLOL ,895,3766,6540.6,964863.72,805,  ,3452,6107.7,900716.79,  ,738,N ,N ,N ,N 
CORMAX ,CLOBETASOL PROPIONATE ,102,157,185.2,4623.99,119,  ,143,171.2,4226.19,  ,107,N ,N ,N ,N 
CORTEF ,HYDROCORTISONE ,1202,5532,8178.9,451307.00,1112,  ,3884,5938.8,314797.72,  ,806,N ,N ,N ,N 
CORTENEMA ,HYDROCORTISONE ,19,34,34,5826.84,19,# ,,,,# ,,N ,N ,N ,N 
MEVACOR ,LOVASTATIN ,92,190,346.2,34545.74,88,# ,,,,# ,,N ,N ,N ,N 
CORTIFOAM ,HYDROCORTISONE ACETATE ,1434,3712,3909.1,1611441.22,1633,  ,2937,3113.8,1282312.29,  ,1316,N ,N ,N ,N 
CORTISONE ACETATE ,CORTISONE ACETATE ,1966,6117,8326.4,319476.85,1875,  ,4948,6919.7,263406.55,  ,1528,N ,N ,N ,N 
CORTISPORIN ,NEOMYCIN/BACITRA/POLYMYXIN/HC ,1705,3039,3087.9,303457.16,2188,  ,2530,2578.8,252556.55,  ,1852,N ,N ,N ,N 
CORTISPORIN ,NEOMYCIN/POLYMYXIN B SULF/HC ,863,1328,1358.7,123934.11,930,  ,1083,1110.7,100247.87,  ,770,N ,N ,N ,N 
CORTISPORIN-TC ,NEOMY SULF/COLIST SUL/HC/THONZ ,7655,10130,10250.8,748048.30,9233,  ,7928,8025.4,585379.84,  ,7248,N ,N ,N ,N 
CORTOMYCIN ,NEOMYCIN/POLYMYXIN B SULF/HC ,21,25,25,438.63,22,  ,14,14,240.05,# ,,N ,N ,N ,N 
CORVITA ,FA/MU-VITS-MIN TH/LYCOPENE/LUT ,98,403,660,12260.57,101,  ,377,609.3,11215.37,# ,,N ,N ,N ,N 
CORVITA 150 ,"IRON, CARBONYL/FA/C/B-6/B12/ZN ",155,516,840.5,29837.05,171,  ,478,790.5,28356.19,  ,159,N ,N ,N ,N 
CORVITE ,FA/MU-VITS-MIN TH/LYCOPENE/LUT ,80,230,536,9922.79,84,# ,,,,# ,,N ,N ,N ,N 
CORVITE 150 ,"IRON, CARBONYL/FA/C/B-6/B12/ZN ",99,314,645,35875.16,117,  ,297,606,33506.11,# ,,N ,N ,N ,N 
CORVITE 150 ,"IRON,CARB/FA#6/MV, MIN NO.41 ",11,12,32,2940.86,12,* ,,,,* ,,N ,N ,N ,N 
CORVITE FE ,"IRON &IRON ASP GLY/FA/MV,MIN27 ",144,493,754.2,71616.47,179,  ,482,741.2,70300.26,# ,,N ,N ,N ,N 
CORVITE FE ,"IRON,CARB/FA#6/MV, MIN NO.40 ",60,91,187,18402.37,67,# ,,,,# ,,N ,N ,N ,N 
CORVITE FREE ,"MV, MIN CMB #6/FA/LUT/LYCO/Q10 ",93,452,1010.7,18734.57,123,  ,433,969.7,17993.42,# ,,N ,N ,N ,N 
CORZIDE ,NADOLOL/BENDROFLUMETHIAZIDE ,130,590,817.1,99387.90,121,  ,569,796,97074.56,# ,,N ,N ,N ,N 
COSOPT ,DORZOLAMIDE HCL/TIMOLOL MALEAT ,4665,24387,37372,4256847.44,6345,  ,23306,35736.9,4073437.34,  ,6051,N ,N ,N ,N 
COSOPT PF ,DORZOLAMIDE/TIMOLOL/PF ,4224,27873,35093.8,3025184.78,7798,  ,26523,33506.1,2882767.26,  ,7441,N ,N ,N ,N 
COUMADIN ,WARFARIN SODIUM ,61968,644348,916893.3,47908202.60,105072,  ,573061,827011.7,42849283.77,  ,94840,N ,N ,N ,N 
COZAAR ,LOSARTAN POTASSIUM ,9553,41462,71525.7,6832837.75,9385,  ,38854,67802,6470750.79,  ,8722,N ,N ,N ,N 
CREON ,LIPASE/PROTEASE/AMYLASE ,50764,444294,515333.5,207590511.89,93264,  ,354502,413904.5,148912673.73,  ,73775,N ,N ,N ,N 
CRESTOR ,ROSUVASTATIN CALCIUM ,262781,9064505,13884506.7,2215769220.90,1732493,  ,7605193,11970458.3,1899843678.50,  ,1479348,N ,N ,N ,N 
CRINONE ,"PROGESTERONE,MICRONIZED ",209,588,770.1,147565.94,242,  ,343,485.6,55169.80,  ,133,N ,N ,N ,N 
CRIXIVAN ,INDINAVIR SULFATE ,429,2840,3291.1,1346889.57,390,  ,907,1154.4,479829.92,  ,142,N ,N ,N ,N 
CROMOLYN SODIUM ,CROMOLYN SODIUM ,15486,74430,82521.5,3013551.97,33394,  ,58489,65325,2155660.32,  ,26640,N ,N ,N ,N 
CRYSELLE ,NORGESTREL-ETHINYL ESTRADIOL ,3140,16340,19380.8,456685.82,2871,  ,62,87.5,1801.65,  ,24,N ,N ,N ,N 
CUBICIN ,DAPTOMYCIN ,6123,39923,39928.9,75316707.06,9317,  ,20168,20171.6,34233879.85,  ,5091,N ,Y ,N ,N 
CUPRIMINE ,PENICILLAMINE ,595,3141,4307.6,4116080.51,597,  ,1938,2856.6,2451420.00,  ,390,N ,N ,N ,N 
CURITY ,GAUZE BANDAGE ,40,62,64.1,406.75,37,  ,41,41.1,212.80,  ,24,N ,N ,N ,N 
CURITY ALCOHOL PREPS ,ALCOHOL ANTISEPTIC PADS ,495,1655,2134.7,5653.58,653,  ,1004,1313.8,3503.90,  ,391,N ,N ,N ,N 
CURITY AMD ,POLYHEXAM BIGUAN/GAUZE BANDAGE ,,27,27,142.34,,* ,,,,* ,,N ,N ,N ,N 
CUTIVATE ,FLUTICASONE PROPIONATE ,246,344,403.5,252631.64,252,  ,281,332.5,209152.66,  ,215,N ,N ,N ,N 
CUVPOSA ,GLYCOPYRROLATE ,205,480,506.8,196927.11,205,  ,200,211.2,72964.22,  ,117,N ,N ,N ,N 
CYANOCOBALAMIN INJECTION ,CYANOCOBALAMIN (VITAMIN B-12) ,7847,32556,47638.2,254451.80,11028,  ,30193,44226.2,234685.85,  ,10165,N ,N ,N ,N 
CYCLAFEM ,NORETHINDRONE-ETHINYL ESTRAD ,1523,7023,8477.3,192847.56,1398,  ,82,115.9,3139.98,  ,20,N ,N ,N ,N 
CYCLESSA ,DESOGESTREL-ETHINYL ESTRADIOL ,,46,46,2258.05,,  ,0,0,0.00,  ,0,N ,N ,N ,N 
TYZINE ,TETRAHYDROZOLINE HCL ,47,81,85.3,7280.79,55,# ,,,,# ,,N ,N ,N ,N 
CYCLOBENZAPRINE HCL ,CYCLOBENZAPRINE HCL ,347039,4422810,4900855.7,49054169.39,1553620,  ,1987223,2279082.9,22415955.02,  ,853504,N ,N ,Y ,N 
CYCLOGYL ,CYCLOPENTOLATE HCL ,1021,1959,2358.1,86022.80,1542,  ,1615,1959.9,67800.17,  ,1320,N ,N ,N ,N 
CYCLOPENTOLATE HCL ,CYCLOPENTOLATE HCL ,7168,27619,33624.3,485021.16,20526,  ,23669,28797.1,407345.77,  ,17884,N ,N ,N ,N 
CYCLOPHOSPHAMIDE ,CYCLOPHOSPHAMIDE ,3565,13647,15606.7,3418298.15,3842,  ,10616,12194.6,2665845.83,  ,3060,N ,N ,N ,N 
CYCLOSET ,BROMOCRIPTINE MESYLATE ,1437,9592,14150.6,3547772.19,2350,  ,7891,12050.9,2999471.59,  ,1948,N ,N ,N ,N 
CYCLOSPORINE ,CYCLOSPORINE ,2376,9115,11292,2821684.92,2315,  ,5882,7439.2,1770287.59,  ,1528,N ,N ,N ,N 
CYCLOSPORINE ,"CYCLOSPORINE, MODIFIED ",207,704,823.5,214508.00,201,  ,419,504,130206.32,  ,141,N ,N ,N ,N 
CYCLOSPORINE MODIFIED ,"CYCLOSPORINE, MODIFIED ",6499,41174,53488.9,8660270.80,7353,  ,25962,34498.7,5414085.73,  ,4811,N ,N ,N ,N 
CYMBALTA ,DULOXETINE HCL ,266406,6886021,8330037.6,1960700537.60,1032541,  ,4025756,5035452.4,1098949692.20,  ,611461,N ,N ,N ,N 
CYPROHEPTADINE HCL ,CYPROHEPTADINE HCL ,29165,157241,172612.9,3102952.91,51962,  ,101914,113821,1991989.89,  ,36538,N ,N ,Y ,N 
CYSTADANE ,BETAINE ,61,521,583.9,999587.26,55,  ,61,89,115115.23,* ,,N ,N ,N ,N 
CYSTAGON ,CYSTEAMINE BITARTRATE ,77,425,536.1,149678.81,65,  ,12,14,909.27,* ,,N ,N ,N ,N 
CYSTARAN ,CYSTEAMINE HCL ,17,74,74,271479.36,17,  ,0,0,0.00,  ,0,N ,N ,N ,N 
CYSTEX ,METHENAM/BENZ AC/SALICY/SAL-AM ,,20,20.4,186.99,,  ,20,20.4,186.99,* ,,N ,N ,N ,N 
CYTARABINE ,CYTARABINE ,,28,28,346.31,,  ,11,11,123.58,* ,,N ,N ,N ,N 
CYTARABINE ,CYTARABINE/PF ,71,237,237,8750.25,75,  ,212,212,8251.79,# ,,N ,N ,N ,N 
CYTOGAM ,CYTOMEGALOVIRUS IMMUNE GLOB ,13,52,52,255407.49,16,  ,19,19,94765.94,* ,,N ,N ,N ,N 
CYTOMEL ,LIOTHYRONINE SODIUM ,3609,18313,28926.8,1510725.57,4207,  ,14655,23773.8,1193970.35,  ,3413,N ,N ,N ,N 
CYTOTEC ,MISOPROSTOL ,67,223,311.4,57558.58,63,  ,163,249.4,35386.17,  ,48,N ,N ,N ,N 
CYTOVENE ,GANCICLOVIR SODIUM ,29,84,84,41864.77,29,  ,44,44,22275.68,  ,15,N ,N ,N ,N 
CYTRA-2 ,CITRIC ACID/SODIUM CITRATE ,2405,9328,10600.6,173528.05,2804,  ,7344,8410.3,135363.70,  ,2197,N ,N ,N ,N 
CYTRA-3 ,SOD/POT/K CIT/SOD CIT/CIT ACID ,354,1285,1638.7,45928.98,355,  ,912,1217.4,32140.64,  ,264,N ,N ,N ,N 
CYTRA-K ,POTASSIUM CITRATE/CITRIC ACID ,1443,5351,7763.2,284625.61,1539,  ,4205,6371.2,235359.24,  ,1254,N ,N ,N ,N 
D.H.E.45 ,DIHYDROERGOTAMINE MESYLATE ,22,70,78,147191.93,21,  ,16,22,39198.94,* ,,N ,N ,N ,N 
DACARBAZINE ,DACARBAZINE ,17,68,68,15662.33,19,  ,48,48,10029.81,# ,,N ,N ,N ,N 
DACOGEN ,DECITABINE ,44,189,197.1,1581644.42,46,  ,164,171.2,1394946.86,# ,,N ,N ,N ,N 
DALIRESP ,ROFLUMILAST ,33166,294302,344854.7,65626185.98,61324,  ,214271,254181.9,47849687.03,  ,45557,N ,N ,N ,N 
DANAZOL ,DANAZOL ,2270,11240,14030.7,2321853.47,2417,  ,8868,11241.7,1830663.09,  ,1905,N ,N ,N ,N 
DANTRIUM ,DANTROLENE SODIUM ,112,631,704.9,109956.92,98,  ,164,180.9,22644.27,  ,27,N ,N ,N ,N 
DANTROLENE SODIUM ,DANTROLENE SODIUM ,5974,42306,48432.6,4992959.08,6108,  ,10876,13112.2,1120600.17,  ,1903,N ,N ,N ,N 
DAPSONE ,DAPSONE ,16663,96458,117200,4776386.23,20304,  ,50746,67065.3,2888883.07,  ,11323,N ,N ,N ,N 
DAPTACEL DTAP ,"DIPH,PERTUSS(ACELL),TET PED/PF ",201,283,283,17584.57,280,  ,214,214,15141.76,  ,212,N ,N ,N ,N 
DARAPRIM ,PYRIMETHAMINE ,767,3535,3711.7,2118429.52,676,  ,588,652.8,342787.91,  ,185,N ,N ,N ,N 
DASETTA ,NORETHINDRONE-ETHINYL ESTRAD ,735,3706,4358.6,101114.69,673,  ,34,45.2,985.06,* ,,N ,N ,N ,N 
DAYPRO ,OXAPROZIN ,165,614,912.2,189783.33,149,  ,527,799.2,163843.72,  ,130,N ,N ,N ,N 
DAYSEE ,L-NORGEST-ETH ESTR/ETHIN ESTRA ,80,114,338.1,20841.13,79,* ,,,,* ,,N ,N ,N ,N 
DAYTRANA ,METHYLPHENIDATE ,479,1902,2029,453705.03,390,  ,393,438,101192.51,  ,88,N ,N ,N ,N 
DDAVP ,DESMOPRESSIN (NONREFRIGERATED) ,245,1032,1339.1,886774.59,202,  ,393,556,284063.93,  ,97,N ,N ,N ,N 
DDAVP ,DESMOPRESSIN ACETATE ,206,868,1158.8,848871.45,182,  ,306,469.9,187558.96,  ,83,N ,N ,N ,N 
DECAVAC ,TETANUS AND DIPHTHERIA TOX/PF ,3202,5485,5499,297154.13,5473,  ,4992,5006,271654.02,  ,4981,N ,N ,N ,N 
DECITABINE ,DECITABINE ,,19,19,134947.44,,# ,,,,# ,,N ,N ,N ,N 
DEFEROXAMINE MESYLATE ,DEFEROXAMINE MESYLATE ,66,523,524.3,151884.52,80,  ,233,233,32242.60,  ,45,N ,N ,N ,N 
DELATESTRYL ,TESTOSTERONE ENANTHATE ,29,30,47.6,2472.11,29,  ,17,28.6,1412.76,  ,16,N ,N ,N ,N 
DELESTROGEN ,ESTRADIOL VALERATE ,622,1385,2207.5,276347.71,626,  ,720,1203.2,132198.10,  ,385,N ,N ,N ,N 
DELZICOL ,MESALAMINE ,16708,80092,109767.5,35735640.18,22037,  ,68421,96109.3,30598557.27,  ,18881,N ,N ,N ,N 
DEMADEX ,TORSEMIDE ,714,2663,4072.9,475260.39,618,  ,2338,3601.5,399596.89,  ,543,N ,N ,N ,N 
DEMECLOCYCLINE HCL ,DEMECLOCYCLINE HCL ,7868,36668,40958,13546786.82,7941,  ,29812,33705,10550520.85,  ,6801,N ,Y ,N ,N 
DEMEROL ,MEPERIDINE HCL ,293,1135,1161.4,332888.13,216,  ,652,668.7,177255.03,  ,134,Y ,N ,Y ,N 
DEMEROL ,MEPERIDINE HCL/PF ,912,5368,5400.9,149611.13,3235,  ,2813,2820.5,52670.02,  ,2120,Y ,N ,Y ,N 
DEMSER ,METYROSINE ,26,117,124.1,282500.48,32,  ,87,87,181867.18,# ,,N ,N ,N ,N 
DENAVIR ,PENCICLOVIR ,17030,27975,29506.9,10254415.08,19528,  ,20098,21336.5,7278526.59,  ,14870,N ,N ,N ,N 
DENTA 5000 PLUS ,SODIUM FLUORIDE ,12696,35065,38674.2,341169.27,17956,  ,25536,28769.1,248566.07,  ,13980,N ,N ,N ,N 
DENTAGEL ,SODIUM FLUORIDE ,3022,7778,8893.8,72136.91,3629,  ,5418,6474.2,49558.53,  ,2692,N ,N ,N ,N 
DEPACON ,VALPROIC ACID (AS SODIUM SALT) ,,16,16,47218.24,,* ,,,,* ,,N ,N ,N ,N 
DEPAKENE ,VALPROIC ACID ,137,791,947.3,555198.11,100,  ,202,259.9,120937.90,  ,25,N ,N ,N ,N 
DEPAKENE ,VALPROIC ACID (AS SODIUM SALT) ,278,1829,2057,1253961.62,241,  ,69,81,54889.13,  ,27,N ,N ,N ,N 
DEPAKOTE ,DIVALPROEX SODIUM ,5685,43609,52048.9,17556858.51,5456,  ,9881,13289.5,3266680.29,  ,1556,N ,N ,N ,N 
DEPAKOTE ER ,DIVALPROEX SODIUM ,7061,59878,69307.7,20226463.55,7667,  ,11080,14518.9,3139321.39,  ,1723,N ,N ,N ,N 
DEPAKOTE SPRINKLE ,DIVALPROEX SODIUM ,1267,8610,9256.2,2849089.49,1187,  ,1566,1753.6,250873.15,  ,377,N ,N ,N ,N 
DEPEN ,PENICILLAMINE ,168,741,1114.9,410877.27,157,  ,611,962.6,340072.66,  ,123,N ,N ,N ,N 
DEPLIN ,LEVOMEFOLATE CALCIUM ,570,1403,2159.8,232651.02,620,  ,1247,1908.9,205879.43,  ,542,N ,N ,N ,N 
DEPLIN-ALGAL OIL ,LEVOMEFOLATE/ALGAL OIL ,608,1702,3975.4,432507.17,671,  ,1461,3402.2,371735.86,  ,578,N ,N ,N ,N 
DEPO-ESTRADIOL ,ESTRADIOL CYPIONATE ,3453,8585,16334.8,391812.63,3897,  ,5355,10304.3,241046.20,  ,2569,N ,N ,N ,N 
DEPO-MEDROL ,METHYLPREDNISOLONE ACETATE ,2728,8065,8285.4,155465.25,6053,  ,6889,7047.3,131928.15,  ,5171,N ,N ,N ,N 
DEPO-PROVERA ,MEDROXYPROGESTERONE ACETATE ,615,1677,2396.7,332376.10,626,  ,407,453,92975.30,  ,125,N ,N ,N ,N 
DEPO-SUBQ PROVERA 104 ,MEDROXYPROGESTERONE ACETATE ,90,204,472.8,24665.87,87,* ,,,,* ,,N ,N ,N ,N 
DEPO-TESTOSTERONE ,TESTOSTERONE CYPIONATE ,18971,64543,86564.8,3763873.59,25885,  ,34321,48743.6,2002765.38,  ,14733,N ,N ,N ,N 
DERMA-SMOOTHE-FS ,FLUOCINOLONE ACETONIDE ,747,1672,1780.3,69119.52,1068,  ,1339,1433,53626.36,  ,900,N ,N ,N ,N 
DERMA-SMOOTHE-FS ,FLUOCINOLONE/SHOWER CAP ,2010,3967,4206.8,167051.14,2434,  ,3182,3393.3,133893.78,  ,2002,N ,N ,N ,N 
DERMATOP ,PREDNICARBATE ,55,103,109,9816.61,58,  ,91,97,8757.72,# ,,N ,N ,N ,N 
DERMOTIC ,FLUOCINOLONE ACETONIDE OIL ,2508,4424,4705.5,140735.94,3583,  ,3904,4164.4,124190.51,  ,3197,N ,N ,N ,N 
DESFERAL ,DEFEROXAMINE MESYLATE ,,30,30,44336.80,,* ,,,,* ,,N ,N ,N ,N 
DESIPRAMINE HCL ,DESIPRAMINE HCL ,16645,98398,133353.9,11461881.28,20095,  ,62518,91397.8,7472926.45,  ,13540,N ,N ,N ,N 
DESLORATADINE ,DESLORATADINE ,27972,126662,203961.2,14801731.97,39549,  ,98739,168420.3,12259920.15,  ,31685,N ,N ,N ,N 
DESMOPRESSIN ACETATE ,DESMOPRESSIN (NONREFRIGERATED) ,1091,2360,2631.4,547549.38,1054,  ,937,1066.8,197749.50,  ,442,N ,N ,N ,N 
DESMOPRESSIN ACETATE ,DESMOPRESSIN ACETATE ,23980,181303,224022.8,24254664.66,29162,  ,71216,99539.7,9278901.97,  ,15407,N ,N ,N ,N 
DESOGEN ,DESOGESTREL-ETHINYL ESTRADIOL ,34,156,226.1,10319.32,30,  ,14,15.8,744.68,* ,,N ,N ,N ,N 
DESONATE ,DESONIDE ,1238,1975,2109.2,813497.84,1441,  ,1648,1763.2,675349.01,  ,1245,N ,N ,N ,N 
DESONIDE ,DESONIDE ,69973,506387,523645.9,66312230.61,322813,  ,417919,433189.2,54020869.35,  ,276600,N ,N ,N ,N 
DESOWEN ,DESONIDE ,74,105,107,35831.87,73,  ,88,90,30410.63,# ,,N ,N ,N ,N 
DESOXIMETASONE ,DESOXIMETASONE ,48311,251430,260343,34440733.41,141457,  ,209626,217739.7,27897244.50,  ,122088,N ,N ,N ,N 
DESOXYN ,METHAMPHETAMINE HCL ,152,701,754.9,636281.54,115,  ,292,313.6,226361.41,  ,42,N ,N ,N ,N 
DESVENLAFAXINE ER ,DESVENLAFAXINE ,555,1449,1658.9,244832.29,580,  ,823,974.5,143374.17,  ,322,N ,N ,N ,N 
DETROL ,TOLTERODINE TARTRATE ,3616,9712,11409,1993143.63,3616,  ,8207,9771.8,1682218.72,  ,3018,N ,N ,N ,N 
DETROL LA ,TOLTERODINE TARTRATE ,124930,1241207,1672585.2,311319213.79,232727,  ,1024609,1413236.3,260582833.43,  ,196618,N ,N ,N ,N 
DEXAMETHASONE ,DEXAMETHASONE ,100405,629051,670199.6,8164348.42,321075,  ,514013,549450.9,6709380.54,  ,259442,N ,N ,N ,N 
DEXAMETHASONE INTENSOL ,DEXAMETHASONE ,602,1034,1061.3,78858.89,619,  ,780,804.4,57044.28,  ,491,N ,N ,N ,N 
DEXAMETHASONE SODIUM PHOSPHATE ,DEXAMETHASONE SOD PHOSPHATE ,13057,56073,58026.8,758444.12,33366,  ,44876,46522.7,610184.84,  ,26641,N ,N ,N ,N 
DEXAMETHASONE SODIUM PHOSPHATE ,DEXAMETHASONE SOD PHOSPHATE/PF ,258,1234,1247.8,16730.41,499,  ,1068,1074.2,13938.99,  ,428,N ,N ,N ,N 
DEXEDRINE ,DEXTROAMPHETAMINE SULFATE ,554,2573,2919.3,2631576.86,426,  ,1299,1519.1,1237323.33,  ,208,N ,N ,N ,N 
DEXILANT ,DEXLANSOPRAZOLE ,108909,1549585,1923591.5,301779016.49,311030,  ,1087405,1380590.1,214277252.65,  ,227012,N ,N ,N ,N 
DEXMETHYLPHENIDATE HCL ,DEXMETHYLPHENIDATE HCL ,2459,10847,11559.6,775826.51,2261,  ,3323,3685.4,227979.13,  ,786,N ,N ,N ,N 
DEXMETHYLPHENIDATE HCL ER ,DEXMETHYLPHENIDATE HCL ,61,68,73,15571.95,64,  ,11,13,2151.65,  ,11,N ,N ,N ,N 
DEXPAK ,DEXAMETHASONE ,2384,5234,5239.6,260739.27,4707,  ,4042,4045.2,202357.78,  ,3640,N ,N ,N ,N 
DEXTROAMPHETAMINE SULFATE ,DEXTROAMPHETAMINE SULFATE ,16430,104393,115545.1,28174780.38,16120,  ,42357,49828.4,10597092.15,  ,7242,N ,N ,N ,N 
DEXTROAMPHETAMINE-AMPHETAMINE ,DEXTROAMPHETAMINE/AMPHETAMINE ,36870,269885,283266.7,52653119.89,43868,  ,57044,63623.7,11372267.03,  ,10607,N ,N ,N ,N 
DEXTROSE 5%-0.2% NACL-KCL ,POTASSIUM CHLORIDE/D5-0.2%NACL ,27,102,102,1858.93,63,  ,102,102,1858.93,  ,63,N ,N ,N ,N 
DEXTROSE 5%-0.225% NACL-KCL ,POTASSIUM CHLORIDE/D5-0.2%NACL ,,12,12,188.91,12,  ,12,12,188.91,  ,12,N ,N ,N ,N 
DEXTROSE 5%-0.45% NACL-KCL ,POTASSIUM CHLORIDE/D5-0.45NACL ,1432,4245,4245,54716.98,2026,  ,3440,3440,41192.20,  ,1787,N ,N ,N ,N 
DEXTROSE 5%-1/2NS-KCL ,POTASSIUM CHLORIDE/D5-0.45NACL ,361,742,742,11014.59,453,  ,669,669,9902.87,  ,406,N ,N ,N ,N 
DEXTROSE 5%-NS-KCL ,POTASSIUM CHLORIDE/D5-0.9%NACL ,176,347,347,8336.60,189,  ,252,252,4178.12,  ,163,N ,N ,N ,N 
DEXTROSE 5%-POTASSIUM CHLORIDE ,POTASSIUM CHLORIDE IN D5W ,93,228,228,3322.42,107,  ,217,217,3238.31,# ,,N ,N ,N ,N 
DEXTROSE IN LACTATED RINGERS ,DEXTROSE 5%-LACTATED RINGERS ,238,784,784,10483.35,501,  ,620,620,7779.28,  ,421,N ,N ,N ,N 
DEXTROSE IN WATER ,DEXTROSE 10 % IN WATER ,254,481,481,4680.49,266,  ,325,325,3270.89,  ,199,N ,N ,N ,N 
DEXTROSE IN WATER ,DEXTROSE 5 % IN WATER ,5591,22240,22259.1,422218.77,9603,  ,17761,17763.5,351044.11,  ,8349,N ,N ,N ,N 
DEXTROSE IN WATER ,DEXTROSE 50 % IN WATER ,686,1025,1025.8,12217.18,831,  ,849,849.8,9122.25,  ,689,N ,N ,N ,N 
DEXTROSE IN WATER ,DEXTROSE 70 % IN WATER ,553,12733,12733,581496.29,669,  ,7655,7655,347738.72,  ,395,N ,N ,N ,N 
DEXTROSE WITH SODIUM CHLORIDE ,DEXTROSE 10 % AND 0.45 % NACL ,,15,15,268.33,,* ,,,,* ,,N ,N ,N ,N 
DEXTROSE WITH SODIUM CHLORIDE ,DEXTROSE 2.5 % AND 0.45 % NACL ,,15,15,102.72,13,# ,,,,# ,,N ,N ,N ,N 
DEXTROSE WITH SODIUM CHLORIDE ,DEXTROSE 5 % AND 0.3 % NACL ,,17,17,167.35,12,  ,17,17,167.35,  ,12,N ,N ,N ,N 
DEXTROSE WITH SODIUM CHLORIDE ,DEXTROSE 5 % AND 0.9 % NACL ,3694,9932,9932.7,110586.13,5795,  ,8421,8421.7,88336.39,  ,5294,N ,N ,N ,N 
DEXTROSE WITH SODIUM CHLORIDE ,DEXTROSE 5 %-0.2 % NACL ,274,658,658,7648.10,342,  ,611,611,7230.86,  ,321,N ,N ,N ,N 
DEXTROSE WITH SODIUM CHLORIDE ,DEXTROSE 5 %-0.45 % NACL ,8515,41289,41294.5,422212.11,21971,  ,37541,37543.7,373331.96,  ,20513,N ,N ,N ,N 
DIABETA ,GLYBURIDE ,355,1221,1950.1,183757.59,323,  ,1174,1888.6,176160.78,  ,295,N ,N ,Y ,N 
DIALYVITE ,FOLIC ACID/VITAMIN B COMP W-C ,444,1984,2932.4,12395.58,467,  ,1713,2561.4,10849.57,  ,408,N ,N ,N ,N 
DIALYVITE 3000 ,FA/VIT BCOMP&C/SE/MIN AA/ZN ,77,232,495.9,3886.25,70,  ,203,422.9,3335.37,# ,,N ,N ,N ,N 
DIALYVITE 5000 ,"MULTIVIT, MINCMB#11/FOLIC ACID ",,38,66,868.03,,  ,38,66,868.03,* ,,N ,N ,N ,N 
